feat0,feat1,feat2,feat3,feat4,feat5,feat6,feat7,feat8,feat9,class
8.819735414865667034e-01,1.351041644761930227e+00,6.424297430335134118e-01,-9.814615281412716330e-01,-1.134661475294751920e+00,-1.567745884669032863e-01,-2.566156573232196147e-01,1.376915994569196888e+00,1.143664840477452316e+00,7.062028421188759619e-01,-1.000000000000000000e+00
-1.460628444665603709e+00,1.351041644761930227e+00,-6.233052386048885118e-01,-8.004234020286576934e-01,1.184023225960200598e+00,-9.571328610533808012e-01,3.777184866105370853e-01,5.752897165124439688e-02,1.345857696518387936e+00,-1.615416783122564759e+00,1.000000000000000000e+00
-1.632038346091372105e+00,-9.950410955413235836e-01,9.237041833976024074e-01,-5.066871181972510962e-01,-1.731941937513058916e+00,-1.048660216770042730e+00,-3.553493984745669798e-01,-1.900557392414662095e-01,-8.420727465139959955e-01,8.881062970099374843e-01,-1.000000000000000000e+00
-7.749888389625293472e-01,1.133811761400517648e+00,-3.420307982407994052e-01,-4.888324406219248242e-01,6.918000723309373212e-01,7.251262486687654052e-01,7.886525125572330097e-01,-1.451657078115810018e-01,7.808766416002600394e-03,1.065822437013165036e+00,-1.000000000000000000e+00
3.106072034006714944e-01,3.083382046271511134e-01,-3.014137981699648083e+00,1.473902497229256925e-01,-1.279637607636760377e+00,1.053664931254125053e-01,6.153436275399236655e-01,-6.079575654470612545e-01,5.942629923659944469e-01,-1.292536617305670044e+00,1.000000000000000000e+00
6.534270062522086198e-01,4.216367921172400023e-03,1.076061171928150761e+00,7.681584658874304194e-01,1.562448914446950887e+00,1.331970592933265918e+00,3.688653392900831940e-01,-1.161686033311962740e+00,1.542486189045999989e+00,-1.450589615041801839e+00,1.000000000000000000e+00
1.567613147189640843e+00,4.821221113162804106e-01,1.017462330185632480e+00,-3.855831848757789726e-01,8.064997988392930139e-02,1.433729060233555064e+00,4.415445487666653790e-01,-1.616575515604148583e+00,-9.743645916536027851e-01,-9.339458212260000058e-01,1.000000000000000000e+00
-1.546333395378487685e+00,-1.603284768953279205e+00,-4.826680184228436810e-01,6.340205166615661136e-01,-9.819581991471132421e-01,-1.149523782917478004e-01,-1.284291481168787774e+00,1.611618958630816500e+00,-6.294765896462489740e-02,1.510116632423029293e+00,-1.000000000000000000e+00
1.396203245763872225e+00,1.611717504795625810e+00,-1.056936667499526195e+00,-3.577124686606358850e-01,-1.316050398429891910e+00,-1.514243479662401803e+00,7.792119012165026337e-01,-9.034505259853156112e-01,2.029137126526276980e-01,1.546301239500123659e+00,-1.000000000000000000e+00
9.105418583908614361e-01,-1.690176722297844103e+00,3.025564609269055238e-01,-5.621247274129845817e-01,1.194118465654998795e+00,1.241003387246611966e-01,1.368395780462581257e+00,1.477616553750205064e-01,-1.767190495406807949e-01,-1.476600619402189951e-01,1.000000000000000000e+00
-1.203513592526950893e+00,-8.267558542339209504e-02,-6.819040803474073487e-01,8.095290602692843951e-01,4.251051614070534002e-01,-9.098128863130714450e-01,1.589517204210117107e+00,1.046074713854202365e+00,1.192562160000464111e+00,-9.375065702033867909e-01,1.000000000000000000e+00
-1.460628444665603709e+00,4.386761346439972953e-01,7.988086230533479604e-02,-2.002984475065090059e-02,7.006644871773294314e-01,1.677592980555175695e+00,-1.409608818941355590e+00,-6.788175237585800659e-01,-5.461801898593733329e-01,-1.013734020255113499e+00,-1.000000000000000000e+00
-1.174945275622655938e+00,7.427979713499759384e-01,2.439576191843866038e-01,1.762676497343048876e+00,-1.407951682413556727e+00,-8.323431820931465053e-01,-2.461001892650704903e-01,2.552634062391360148e-01,2.150721518913651931e-01,1.358454837216530042e-02,-1.000000000000000000e+00
2.534705695920819735e-01,-8.267558542339209504e-02,-1.935919293637305305e+00,-1.753851031622511769e+00,1.647476642561230831e+00,1.135415844578096412e+00,5.012688511176348616e-01,1.477405890473890981e-01,-1.277729820739768485e+00,1.323264482671687503e+00,-1.000000000000000000e+00
1.024815126008040478e+00,-1.690176722297844103e+00,1.287017002201217952e+00,1.247935831431115528e+00,-1.348213813819942875e+00,-5.743754588943502659e-01,-1.468770803307781536e+00,-8.320760103459255985e-01,1.665665108605982880e-01,-1.153362594774490990e+00,1.000000000000000000e+00
9.391101752951561688e-01,1.780002746103032940e-01,1.853587774418682110e-01,1.213431641698196506e+00,1.453082462374270412e+00,1.061219163062640192e+00,1.769469769555973127e+00,2.130336454884143027e-01,-5.258874000221300249e-02,8.457892488137228604e-01,1.000000000000000000e+00
-1.517765078474192952e+00,2.648922279548679981e-01,-4.123494083318218206e-01,1.056314367891404010e-01,-1.323626837791105570e+00,-4.881754202767015771e-01,3.974286549157354798e-01,-9.070954495598799738e-01,1.163841041726076053e+00,8.085442139375771387e-01,1.000000000000000000e+00
9.105418583908614361e-01,4.821221113162804106e-01,5.017925228514686919e-01,-1.643485561028798392e+00,-1.078715384485267048e-01,-5.646679535051618570e-01,5.681644521429697337e-01,1.554582835606385105e+00,-1.587997752437794174e+00,1.340483655684910236e+00,1.000000000000000000e+00
1.963339357834923971e-01,8.731359013668221758e-01,-8.225413005294516244e-01,9.134332238334695875e-01,-5.106939681431978961e-01,-1.105551864061740108e+00,-4.172239678536680124e-02,-3.370364148747118094e-01,-1.022322829776348696e+00,-4.792214471277903010e-01,-1.000000000000000000e+00
1.367634928859577492e+00,-1.168825002230454491e+00,-1.896738097102506904e-01,-1.650031263395702608e+00,-7.570008257256380935e-01,1.618089763199596298e+00,-2.579398082225900155e-02,9.450333877693122275e-01,-5.587279705323341394e-01,-7.559124467484329424e-01,1.000000000000000000e+00
1.391973019749029039e-01,-1.429500862264148298e+00,1.146379782019173232e+00,-9.668746380291536324e-01,1.283972321707467890e+00,-4.714378956026629708e-02,-1.279393619466435705e+00,6.753250448066978606e-01,1.259203696030049446e+00,8.881953316618390604e-02,-1.000000000000000000e+00
6.819953231565033525e-01,9.600278547113884065e-01,-2.559705283119889999e-02,1.480855051827899976e-02,4.660770330196634115e-01,3.205384799448069977e-01,8.300941270029367214e-01,1.013778266333600041e-02,3.209338191055020051e-01,-6.315052775510505700e-01,1.000000000000000000e+00
-3.221259945086549920e-02,-9.081491421967587963e-01,1.052621635231143271e+00,1.390864398998093998e+00,-3.690068422879397847e-01,4.950364338789661756e-01,4.443780321584336890e-01,-1.342181379802108721e+00,1.065560660333370491e+00,7.134025940451358405e-01,1.000000000000000000e+00
1.710454731711114729e+00,1.394487621434213231e+00,1.287017002201217952e+00,9.734045505730571923e-01,-1.298362211081831363e+00,-1.068931930831585664e+00,-1.620443027340101594e+00,3.650932563250480767e-01,1.694630387298065921e+00,4.824727463712522035e-01,-1.000000000000000000e+00
-4.893056699195816872e-01,-5.605813288184986476e-01,8.885448783520916161e-01,1.675624394746161094e+00,4.243468085019123093e-01,-1.189573024709562166e+00,-3.205039573524303131e-01,-1.494288059654131695e+00,-1.389834150797630397e+00,7.536293548455340330e-02,-1.000000000000000000e+00
5.962903724436190434e-01,-8.212571888521941199e-01,2.673971558813940108e-01,-3.069403958151689996e-02,8.336066538017091743e-01,1.030649106992293840e+00,-8.467468266749010597e-02,-1.109393327711639898e+00,3.561069596794931846e-01,-6.846563502000238000e-01,1.000000000000000000e+00
1.110520076720924898e+00,1.611717504795625810e+00,1.040901866882639526e+00,-2.230514304631489933e-02,-1.205188321209003099e+00,1.428420853497481158e+00,6.885112697122313108e-01,1.506305347303106945e+00,1.487242602063540753e+00,-9.619506078695861939e-01,1.000000000000000000e+00
-6.321472544410555727e-01,1.655163481467907260e+00,-3.889098716348143858e-01,6.455354164931864647e-01,6.355668042175018906e-01,-1.325773019902698246e+00,-1.389813104811533417e+00,-1.454358036926295838e+00,1.208226070901133431e+00,2.222330115940726880e-01,-1.000000000000000000e+00
8.534052245822718596e-01,-1.212270978902735941e+00,1.287017002201217952e+00,2.315695350355259918e-01,2.414510074942100189e-03,1.977918721229690036e-01,-7.032044194772204548e-01,8.865223977949812095e-01,8.295469097350915977e-01,9.375937176920008387e-01,-1.000000000000000000e+00
5.677220555393243107e-01,-4.302433988016524102e-01,-1.478848328045660354e+00,1.681329519552796192e+00,1.268012465858918247e+00,-1.175783793334300026e-01,-1.513405935511945133e+00,-9.662814146391384140e-01,-2.454042747782904099e-01,-8.678346403719351398e-01,-1.000000000000000000e+00
1.681886414806819996e+00,-1.255716955575018945e+00,-7.991017638324442451e-01,1.024767552900263778e+00,4.387369801572655881e-01,-4.089049573162402140e-01,1.759393329903429892e+00,9.926499624249439657e-01,-1.314264023370129708e+00,1.236557017361965105e+00,1.000000000000000000e+00
2.820388864963767062e-01,-1.255716955575018945e+00,-3.731682117970239881e-02,-4.706335921902139730e-02,-1.215330302553290220e+00,1.104916847941266766e+00,-1.660196909664940490e+00,9.930146214103278135e-01,4.053083849809280270e-02,9.206045209175971467e-01,-1.000000000000000000e+00
-1.317786860144129824e+00,-1.255716955575018945e+00,-1.127255277590548888e+00,2.158683051007035392e+00,1.691104575253901121e+00,3.999636755316348102e-01,1.508617541796753114e+00,-1.613209600791724707e+00,1.708974764325265516e+00,7.354181475184846661e-01,1.000000000000000000e+00
-1.374923493952719289e+00,1.394487621434213231e+00,-3.303110298922953825e-01,1.086798125871831999e+00,7.132759515336990486e-01,-9.523657804654171999e-01,1.488021452843586889e+00,5.386085712039291318e-01,3.278134063850035029e-01,2.037192174401913913e-01,1.000000000000000000e+00
-1.574901712282782640e+00,1.524825551451059580e+00,1.287017002201217952e+00,7.855236505059740582e-01,-5.115390469364820003e-01,6.110691791796873940e-01,1.130241841270614334e+00,1.005885726893875676e+00,-6.273134631429545527e-01,5.183855229708275170e-01,1.000000000000000000e+00
1.106289850706081990e-01,4.216367921172400023e-03,-1.010057594105511436e+00,-1.373639909301870299e+00,-1.284126949167623044e+00,-5.143483382056475151e-01,-1.383394746137191156e+00,5.048427684082666955e-01,-1.035130682785366352e+00,-1.282748979544149126e+00,-1.000000000000000000e+00
-9.749670572925925871e-01,1.046919808055952972e+00,-4.592284817258366902e-01,7.120591972266672176e-01,1.036888620085914953e-01,-6.047789986524123584e-01,-1.443995111152823085e+00,-1.608843597755842181e+00,-1.353933324310417685e+00,-2.098922895950791068e-01,-1.000000000000000000e+00
-1.174945275622655938e+00,1.780002746103032940e-01,-2.717121881497769897e-01,-6.779792707496509196e-01,3.797229254247284080e-01,1.047422129102058896e+00,2.455149686987327939e-01,1.032793557609867907e+00,4.413761334441154149e-01,7.016599006064947464e-01,1.000000000000000000e+00
-6.035789375367607290e-01,-1.125379025558171264e+00,-6.075635787670979893e-02,2.014032656437471092e-01,-1.119527884812157925e+00,9.458957465459275626e-01,-1.348274055232742574e+00,-1.630973724679934733e+00,-1.596389214269616774e+00,-4.386473172836240220e-02,-1.000000000000000000e+00
-2.036225008766341105e-01,1.046919808055952972e+00,-1.162414582636059901e+00,-2.031643510436902111e-01,-1.122949459874551525e+00,-1.617200454000443433e+00,9.607350256166620195e-01,-1.336165798441585117e+00,-1.540387347103880478e+00,2.747585261655584032e-01,1.000000000000000000e+00
1.481908196476756645e+00,1.394487621434213231e+00,-1.138975045939052411e+00,9.973660747609301991e-01,-1.085763734639911160e+00,-4.602303388042792154e-01,1.366601024718856694e+00,7.488312410599699820e-02,-1.028583314867210552e+00,-9.099101300478835697e-01,1.000000000000000000e+00
1.106289850706081990e-01,-1.695675387679567991e-01,1.287017002201217952e+00,-6.986628800338305911e-01,1.005761930762833600e+00,3.683155058049300198e-03,2.066208110342603876e-01,-1.040279631191918241e+00,1.611367168996182153e+00,8.228661771632678201e-01,1.000000000000000000e+00
-1.632038346091372105e+00,-6.909192588353464393e-01,1.853587774418682110e-01,3.328945770894912171e-01,6.384590617080690422e-02,-3.499795671797542029e-01,1.642105437604738094e-01,1.201556342669314048e-01,1.357635126166110373e+00,4.357553477155099997e-01,1.000000000000000000e+00
1.339066611955282760e+00,2.214462512825849105e-01,-1.631205316576208597e+00,4.629444161728494267e-01,1.017201298871593051e+00,9.921640281700836450e-01,-4.995087717980832842e-01,7.495035962980985955e-01,5.634796054247109831e-02,8.392863245871059474e-01,-1.000000000000000000e+00
1.253361661242398561e+00,-3.867974221293692949e-01,-3.185912615437919149e-01,-1.473374943199666554e+00,1.638194147761768082e+00,5.234557363924143836e-01,4.279184575055651751e-01,-1.015866273947938492e+00,1.711248586765724777e+00,1.187003357495012734e+00,1.000000000000000000e+00
1.963339357834923971e-01,-1.559838792280996200e+00,3.728750710179278838e-01,-5.682957144819380524e-01,-9.468043488558763876e-01,-6.982378710270324973e-01,-1.450981168415708566e+00,9.629381484986722084e-01,-1.802498050322403900e-01,-6.457661510221014423e-01,-1.000000000000000000e+00
-1.317786860144129824e+00,5.255680879885635814e-01,-1.291332034469600876e+00,-1.997480115746871121e+00,2.003539784857394090e-01,-3.632231254554253996e-01,1.417691959813233593e+00,8.361328190759259593e-01,-7.050954891218471632e-01,-1.648126765297931673e+00,1.000000000000000000e+00
4.248804710178504807e-01,4.386761346439972953e-01,-1.033497130802518926e+00,-1.517820903675512367e+00,7.590950285785093010e-01,1.132906011510895539e+00,2.539099082550630992e-01,-3.174957262361218224e-01,1.039783681212651967e+00,1.128919590784411980e-01,1.000000000000000000e+00
-1.032103691101182052e+00,-1.695675387679567991e-01,-7.170633853929183621e-01,1.459015321836192092e+00,1.686842730988191708e+00,-1.455640501059711100e+00,-1.429301375519095973e+00,-1.684458261131759116e+00,-6.342679286526412552e-01,-1.582568235397363798e+00,-1.000000000000000000e+00
-7.464205220582345035e-01,-1.168825002230454491e+00,1.287017002201217952e+00,-6.017905359798377818e-01,1.632357333652223019e+00,6.214827845246639892e-01,1.140168613934122999e-01,-1.337750257023193612e+00,-8.893856457641585722e-01,-1.475574066329781830e+00,1.000000000000000000e+00
9.391101752951561688e-01,4.216367921172400023e-03,-7.247612622521379389e-02,1.437582281956111707e+00,8.794932155014430208e-02,-9.145476734349168302e-01,1.121006167259783304e+00,-1.398895883036661125e+00,3.327575402414321148e-01,-4.402377077290049734e-02,1.000000000000000000e+00
-6.035789375367607290e-01,4.821221113162804106e-01,1.287017002201217952e+00,-3.227424166653989901e-01,1.417881734843853270e+00,-9.231837610387192417e-01,1.385157500734257141e+00,-8.172385207335801649e-01,5.918700754083906501e-01,5.556263854686330772e-01,1.000000000000000000e+00
1.106289850706081990e-01,9.110832126573860379e-02,-6.819040803474073487e-01,-6.088392345575041054e-01,1.658239013221404212e+00,1.310378392901450084e+00,-1.358777379529582330e+00,1.082787043224236578e+00,-1.075006066931818882e+00,4.587569099567275210e-01,-1.000000000000000000e+00
-8.035571558668240799e-01,1.046919808055952972e+00,3.611553026694239166e-01,1.547731700486139506e+00,7.142105731259864587e-01,1.320194849436537421e+00,1.284073741433829019e+00,1.047987601235151445e+00,1.629568502566599353e+00,-1.199533535663457551e+00,1.000000000000000000e+00
-4.893056699195816872e-01,4.386761346439972953e-01,-2.053116977122342757e+00,6.488909751072670096e-01,7.087029924564219874e-02,1.296413535645782433e+00,1.271658417244453387e+00,-6.364782153324539948e-02,-4.781952856818795783e-01,-7.507603253587968872e-01,1.000000000000000000e+00
-1.517765078474192952e+00,-1.646730745625560877e+00,1.033203990023423002e-01,1.213593518625847023e-01,-3.406720441381221876e-01,-1.392439691343849262e+00,1.014053692561677211e+00,1.629144409973365182e+00,1.214948487468538785e+00,4.929615619185870323e-02,1.000000000000000000e+00
5.677220555393243107e-01,1.780002746103032940e-01,-1.779540413617471950e-01,2.437560596325449858e-02,1.276993880660929781e+00,3.843325566425456752e-01,-1.661199364303001191e+00,3.606839161115569237e-01,1.372336492325105128e+00,-6.346363140626195554e-01,-1.000000000000000000e+00
2.492403435772390027e-02,-2.564594921125215032e-01,9.160063065383830527e-02,-8.003390066912813294e-01,-1.237910141279383591e+00,-1.143773840202090053e+00,7.538059827134363511e-01,1.646463001779253921e-01,3.073712092781820046e-02,-2.056258539896554105e-01,1.000000000000000000e+00
-1.632038346091372105e+00,3.517841812994326745e-01,2.205180824873791134e-01,-2.244184728085331093e-01,-2.424474695442122019e-01,7.571007213880069919e-01,2.271037264024481084e-01,8.928288819081166006e-01,1.275961219651895906e+00,-1.285239064115260899e+00,1.000000000000000000e+00
-1.750541839723392945e-01,7.862439480222574995e-01,1.287017002201217952e+00,1.148744303506024078e+00,7.422770654801402745e-01,8.823627486187299307e-02,-6.288880018371777458e-01,2.543012971714664894e-01,-4.744701706303018907e-01,9.043433388286720165e-01,-1.000000000000000000e+00
